title_per_data,csv_per_data
Banyaknya Beras yang Masuk di PIC 2012,http://ppid.jakarta.go.id/json?url=http://data.jakarta.go.id/dataset/a393b830-2bd9-4bae-84b3-83d77d3f63da/resource/49275bc7-8f39-4059-aac5-9f86c3f215ed/download/banyaknyaberasyangmasukdipasarindukcipinangpicmenurutdaerahasal2012.csv
