title,url
Data Kunjungan Wisata Mancanegara Ke DKI Jakarta Melalui 3 Pintu Masuk Soekar...,/dataset/data-kunjungan-wisman-ke-melalui-3-pintu-masuk-soekarno-hatta-tanjung-priok-halim-perdana-kusumah
Data Jumlah Pindah Warga Negara Indonesia Ke Luar Wilayah DKI Jakarta,/dataset/jumlah-pindah-wni-ke-luar-wilayah-dki-jakarta
Data Kematian Penduduk Berdasarkan  Jenis Kelamin dan Kota di Provinsi DKI Ja...,/dataset/data-kematian-penduduk-berdasarkan-jenis-kelamin-dan-kota-di-provinsi-dki-jakarta-tahun-2017
Data Kematian Berdasarkan Jenis Kelamin per Kecamatan Provinsi DKI Jakarta,/dataset/data-kematian-berdasarkan-jenis-kelamin-per-kecamatan-tahun-2014
Data Kematian Penduduk Berdasarkan Agama Yang dianutnya di Provinsi DKI Jakarta,/dataset/data-kematian-penduduk-berdasarkan-agama-yang-dianutnya-di-provinsi-dki-jakarta-tahun-2017
Data Koperasi Rumah Susun di DKI Jakarta,/dataset/data-koperasi-rusun1
Data Jumlah Pelaporan Kelahiran Berdasarkan Jenis Kelamin Per Kelurahan DKI J...,/dataset/jumlahkelahiranperkelurahandkijakarta
"Data Jumlah Kecamatan, Kelurahan, RW, RT Dan KK DKI Jakarta",/dataset/jumlahkecamatankelurahanrtrwdankkdkijakarta
Data Kepadatan Penduduk DKI Jakarta,/dataset/datadkimenurutkepadatanpenduduk
Data Rekapitulasi Pelanggaraan Perda 8 Tahun 2007 di Satpol PP Kota Juni 2015,/dataset/data-rekapitulsi-pelanggaraan-perda-8-tahun-2007-di-satpol-pp-kota-juni-2015
Data Luas Panen dan Produksi Sayur DKI Jakarta Tahun 2013-2017,/dataset/data-luas-panen-dan-produksi-sayur-sayuran-dki-jakarta-tahun-2013-2017
Data Pegawai Pemprov DKI Jakarta yang Pensiun,/dataset/data-pegawai-pemerintah-provinsi-dki-jakarta-yang-pensiun-pada-tahun-2015
Data Luas Panen dan Produksi Tanaman Hias di Provinsi DKI Jakarta Tahun 2013-...,/dataset/data-luas-panen-dan-produksi-tanaman-hias-di-provinsi-dki-jakarta-tahun-2013-2017
Data Jumlah Pohon dan Produksi Buah yang Menghasilkan DKI Jakarta Tahun 2013-...,/dataset/data-jumlah-pohon-dan-produksi-buah-buahan-yang-menghasilkan-dki-jakarta-tahun-2013-2017
Data Luas Panen dan Jumlah Produksi Padi dan Palawija di DKI Jakarta Tahun 20...,/dataset/data-luas-panen-dan-jumlah-produksi-padi-dan-palawija-di-dki-jakarta-tahun-2013-2017
Data APBD Provinsi DKI Jakarta,/dataset/data-apbd-provinsi-dki-jakarta-tahun-2018
Data Jumlah Penduduk Wajib KTP DKI Jakarta Per Kelurahan,/dataset/jumlah-penduduk-wajib-ktp-dki-jakarta
Data Kematian Penduduk Berdasarkan Bulan Kematian dan Jenis Kelamin,/dataset/data-kematian-berdasarkan-jenis-kelami-per-bulan
Data Kelahiran Bayi Berdasarkan Pekerjaan Ayah,/dataset/data-kelahiran-bayi-berdasarkan-pekerjaan-ayah-tahun-2017
Data jumlah Akta Kelahiran Berdasarkan Jenis Kelamin Tahun 2016,/dataset/dki-akta-kelahiran-2016
Data Kelahiran Bayi Berdasarkan Lokasi Melahirkan,/dataset/data-kelahiran-bayi-berdasarkan-lokasi-melahirkan-tahun-2017
Data Jumlah Kepala Keluarga di Provinsi DKI Jakarta Berdasarkan Kota Kabupaten,/dataset/jumlah-kepala-keluarga-di-provinsi-dki-jakarta-berdasarkan-kota-kab-tahun-2017
Data Jumlah Kartu Keluarga di DKI Jakarta berdasarkan Jenis Kelamin Kepala Ke...,/dataset/data-jumlah-kartu-keluarga-di-dki-jakarta-berdasarkan-jenis-kelamin-kepala-keluarga
Data Daftar Koleksi Museum Milik Pemda DKI Jakarta,/dataset/data-daftar-koleksi-museum-milik-pemda-dki-jakarta
Data Jumlah Pelaku Seni Yang Dilatih Perbulan Tahun 2018,/dataset/jumlah-pelaku-seni-yang-dilatih-perbulan-tahun-2018
Data Luas Panen Dan Jumlah Produksi Padi dan Palawija Berdasarkan Masa Tanam ...,/dataset/luaspanendanjumlahproduksipadidanpalawijaberdasarkanmasatanamdkijakarta
Data Luas Panen dan Jumlah Produksi Padi dan Palawija di DKI Jakarta,/dataset/luas-panen-dan-jumlah-produksi-padi-dan-palawija-di-dki-jakarta
Data Kelahiran Berdasarkan Penolong Kelahiran dan Jenis Kelamin,/dataset/dki-kelahiran-berdasarkan-penolong-kelahiran-tahun-2016
Data Kelahiran Berdasarkan Usia Ibu Tahun 2016,/dataset/dki-kelahiran-berdasarkan-usia-ibu
Data Jumlah Kelahiran Berdasarkan Usia Ayah,/dataset/jumlah-kelahiran-berdasarkan-usia-ayah-tahun-2015
Data Jumlah Kepala Keluarga Berdasarkan Jenis Kelamin Per Kelurahan,/dataset/jumlahkkperkelurahandkijakarta
Data Rapat Kerja Panitia Khusus,/dataset/rapat-kerja-panitia-khusus
Data Kendaraan Dinas Operasional Sekretariat DPRD DKI Jakarta,/dataset/data-kendaraan-dinas-operasional-sekretariat-dprd-dki-jakarta
Data Genset di Wilayah Jakarta Barat,/dataset/data-genset-di-wilayah-jakarta-barat
Data Pengujian Kerajinan dan Tekstil di Laboratorium Tekstil,/dataset/data-pengujian-unit-industri-kerajinan-dan-tekstil
Data Pemakaian Sarana di Unit Industri Dinas Perindustrian dan Energi,/dataset/pemakaian-sarana-di-unit-industri-dinas-perindustrian-dan-energi
Data Stasiun Pengisian Bahan Bakar Gas (SPBG) dan Mobile Refueling Unit (MRU)...,/dataset/data-spbg-dan-mru-di-provinsi-dki-jakarta
Data Liquified Petroleum Gas (LPG) di Provinsi DKI Jakarta,/dataset/data-lpg-di-provinsi-dki-jakarta
Data Rekapitulasi Laporan Pemulangan Jamaah Haji Asal Provinsi DKI Jakarta,/dataset/laporan-jamaah-haji-yang-meninggal-dunia-per-7-oktober-2016
"Data Rekapitulasi Calon Jemaah Haji, Berangkat, Batal Dan Biaya ONH DKI Jakarta",/dataset/jumlahcalonjemaahhajiberangkatbataldanbiayaonhdkijakarta
Data Realisasi Bidang Tanah Yang Terdaftar Menurut Wilayah di DKI Jakarta,/dataset/realisasibidangtanahyangterdaftarmenurutkotaadmdkijakarta
Data Kejadian Bencana Kebakaran Tahun 2017 di DKI Jakarta,/dataset/data-kejadian-kebakaran-di-provinsi-dki-jakarta-tahun-2017
Data Kejadian Bencana Kebakaran Tahun 2015 di DKI Jakarta,/dataset/data-rekapitulasi-kejadian-bencana-kebakaran-tahun-2015-dki-jakarta
Data Jumlah Rekapitulasi Usaha dan Kamar Hotel,/dataset/data-jumlah-rekapitulasi-usaha-dan-kamar-hotel
Data Jumlah Penduduk Pindah Keluar DKI Jakarta berdasarkan Kota dan Kabupaten,/dataset/jumlah-penduduk-pindah-keluar-dki-jakarta-berdasarkan-kota-kabupaten-tahun-2017
Data Jumlah Penduduk WNI di Provinsi DKI Jakarta Berdasarkan Kelurahan Tahun ...,/dataset/jumlah-penduduk-wni-di-provinsi-dki-jakarta-berdasarkan-kelurahan-tahun-2017
Data Jumlah Penduduk Lanjut Usia Keluar DKI Jakarta Berdasarkan Bulan dan Jen...,/dataset/jumlah-penduduk-lansia-pindah-keluar-dki-jakarta-berdasarkan-bulan-kepindahan-tahun-2017
Data Jumlah Kepala Keluarga di Provinsi DKI Jakarta Berdasarkan Kecamatan Tah...,/dataset/jumlah-kepala-keluarga-di-provinsi-dki-jakarta-berdasarkan-kecamatan-tahun-2017
Data Jumlah Penduduk Wajib KTP Provinsi DKI Jakarta Berdasarkan Kota dan Kabu...,/dataset/jumlah-penduduk-wajib-ktp-di-provinsi-dki-jakarta-berdasarkan-kota-kab-tahun-2017
Data Jumlah Penduduk Lanjut Usia Pindah keluar DKI Jakarta Berdasarkan Provin...,/dataset/jumlah-penduduk-lansia-pindah-keluar-dki-jakarta-berdasarkan-provinsi-tujuan-tahun-2017
Data Jumlah Penduduk Lansia Keluar DKI Jakarta Berdasarkan Status Perkawinan,/dataset/jumlah-penduduk-lansia-pindah-keluar-dki-jakarta-berdasarkan-status-perkawinan-tahun-2017
Data Jumlah Penduduk Lanjut Usia Pindah keluar DKI Jakarta  berdasarkan Statu...,/dataset/jumlah-penduduk-lansia-pindah-keluar-dki-jakarta-berdasarkan-shdk-tahun-2017
Data Jumlah Penduduk Lansia Keluar DKI Jakarta Berdasarkan Kota,/dataset/jumlah-penduduk-lansia-pindah-keluar-dki-jakarta-berdasarkan-kota-tahun-2017
Data Kelahiran Bayi Berdasarkan Usia Ibu,/dataset/data-kelahiran-bayi-berdasarkan-usia-ibu-melahirkan-tahun-2017
Data Jumlah Penduduk Usia Anak di Provinsi DKI Jakarta Tahun 2017,/dataset/penduduk-usia-anak-di-provinsi-dki-jakarta-tahun-2017
Data Jumlah Penduduk Pindah Keluar DKI Jakarta berdasarkan Wilayah Kecamatan ...,/dataset/jumlah-penduduk-pindah-keluar-dki-jakarta-berdasarkan-wilayah-kecamatan-tahun-2017
Data Jumlah Penduduk Pindah Keluar DKI Jakarta berdasarkan Status Hubungan Da...,/dataset/jumlah-penduduk-pindah-keluar-dki-jakarta-berdasarkan-shdk-dan-status-perkawinan-tahun-2017
Data Sekretariat Partai Politik Provinsi DKI Jakarta Tahun 2015 - 2017,/dataset/data-sekretariat-parpol-2015-dki-jakarta
Data Jumlah Usaha Jasa Pariwisata,/dataset/data-jumlah-usaha-jasa-pariwisata
Data Jumlah Penduduk Keluar DKI Jakarta berdasarkan Wilayah Kelurahan,/dataset/jumlah-penduduk-pindah-keluar-dki-jakarta-berdasarkan-wilayah-kelurahan-tahun-2017
Data Kelahiran Berdasarkan Panjang Badan Bayi,/dataset/data-kelahiran-berdasarkan-panjang-badan-bayi-per-wilayah
Data Jumlah Kepala Keluarga Pindah Keluar DKI Jakarta Berdasarkan Pekerjaan J...,/dataset/jumlah-kepala-keluarga-pindah-keluar-dki-jakarta-berdasarkan-kecamatan-tahun-2017
Data Kelahiran Berdasarkan Berat Badan Bayi,/dataset/data-kelahiran-berdasarkan-berat-badan-bayi-per-wilayah
Data Jumlah Penduduk Pindah Keluar DKI Jakarta berdasarkan Bulan Kepindahan T...,/dataset/jumlah-penduduk-pindah-keluar-dki-jakarta-berdasarkan-bulan-kepindahannya-tahun-2017
Data Pendapatan Retribusi Daerah Sumber Parkir,/dataset/pendapatan-retribusi-daerah-sumber-parkir-tahun-2016-2017
Data Tindakan Bongkar di Provinsi DKI Jakarta,/dataset/data-tindakan-bongkar-dki-jakarta-tahun-2016
Data Kejadian Bencana Banjir Tahun 2016 di DKI Jakarta,/dataset/rekap-banjir-tahun-2016
Data Harga Barang Strategis di DKI Jakarta,/dataset/harga-barang-strategis
Data Perkembangan Harga Eceran Di Pasar Wilayah DKI Jakarta Tahun 2015,/dataset/data-perkembangan-harga-eceran-bulan-maret-di-pasar-wilayah-dki-jakarta-tahun-2015
Data Juara Utsawa Dharma Gita Tingkat Provinsi DKI Jakarta,/dataset/data-juara-utsawa-dharma-gita-tingkat-provinsi-dki-jakarta-tahun-2016
Data Jadwal Tarawih Keliling Gubernur dan Wakil Gubernur Provinsi DKI Jakarta,/dataset/data-jadwal-tarawih-keliling-gubernur-dan-wakil-gubernur-provinsi-dki-jakarta-tahun-2015
Data Jumlah PNS Pusat Tingkat Provinsi DKI Jakarta Menurut Golongan dan Jenis...,/dataset/jumlahpnspusattingkatprovinsidkijakartamenurutgoldanjenkel
Data Stasiun Pengisian Bahan Bakar Gas (SPBG) Provinsi DKI Jakarta,/dataset/data-spbg-provinsi-dki-jakarta-2014
Data Stasiun Pengisian Bulk Elpiji (SPBE) LPG di Provinsi DKI Jakarta,/dataset/data-spbe-lpg-di-provinsi-dki-jakarta
Data Stasiun Pengisian Bahan Bakar Umum (SPBU) di Provinsi DKI Jakarta,/dataset/data-spbu-di-provinsi-dki-jakarta
Data Penghargaan yang Diterima Disnakertrans DKI Jakarta,/dataset/penghargaan-yang-diterima-disnakertrans-dki-jakarta-tahun-2012-2016
Data Hubungan Industrial Tahun 2016,/dataset/data-hubungan-industrial-tahun-2016
Data Penempatan Tenaga Kerja DKI Jakarta Tahun 2016,/dataset/data-tenaga-kerja-tersalurkan
Data Lulusan Pelaksanaan Pelatihan di Pusat Pelatihan Kerja Daerah (PPKD) Pro...,/dataset/data-lulusan-pelaksanaan-pelatihan-di-ppkd-jakarta-barat-tahun-anggaran-2014
Data Jumlah Pekerja Sosial Menurut Jenis Dan KabKota DKI Jakarta,/dataset/jumlahpekerjasosialmenurutjenisdankabkotadkijakarta
Data Penurunan Tanah di DKI Jakarta,/dataset/data-penurunan-tanah-di-dki-jakarta-tahun-2014
Data Kendaraan Dinas Operasional Dinas Perindustrian dan Energi Provinsi DKI ...,/dataset/data-kendaraan-dinas-operasional-dpe
Data Perizinan Stasiun Pengisian Bahan Bakar Umum (SPBU) Asing Wilayah Provin...,/dataset/data-perizinan-spbu-asing-wilayah-provinsi-dki-jakarta
Data Pelayanan PTSP Bulan Desember 2017 Kota Administrasi Jakarta Utara,/dataset/data-pelayanan-ptsp-bulan-desember-2017-kota-administrasi-jakarta-utara
Data Penduduk Wilayah Jakarta Pusat Berdasarkan Kelurahan,/dataset/data-penduduk-kota-administrasi-jakarta-pusat-tahun-2018-per-kelurahan-2018
Data Penerima Program Bantuan Asistensi Sosial Lanjut Usia Terlantar (ASLUT),/dataset/data-penerima-aslut
Data Kepala Unit Pelayanan Rumah Susun Provinsi DKI Jakarta dan Data Keluarga...,/dataset/data-kepala-uprs-provinsi-dki-jakarta-dan-data-keluarga-di-rumah-susun-sederhana-sewa
Data Perencanaan APBD 2018,/dataset/data-perencanaan-apbd-2018
Data Daftar Sekolah Yang Diusulkan Rehab Tahun 2017,/dataset/data-sekolah-yang-diusulkan-rehab
Data Sebaran Sekolah Provinsi DKI Jakarta,/dataset/data-alamat-sekolah
Data Posko Kebakaran Di DKI Jakarta,/dataset/posko-kebakaran-di-dki-jakarta
Data Personel Dan Kendaraan Per Pos Damkar DKI Jakarta,/dataset/personeldankendaraanperposdamkardkijakarta
Data Angkutan Barang,/dataset/data-angkutan-barang
Data Laporan Perbantuan Uji Unit Pengelola Penguji Kendaraan Bermotor (UP PKB...,/dataset/laporan-perbantuan-uji-up-pkb-jagakarsa-2017
Data Jumlah Angkutan yang Beroperasi dari Terminal Grogol,/dataset/jml-angkutan-term-grogol-2017
Data Angkutan Lingkungan,/dataset/data-angkutan-lingkungan
Data Kendaraan Dinas Operasional (KDO) Dinas Perhubungan,/dataset/kendaraan-dinas-operasional-kdo-dinas-perhubungan-2017
Data Pelataran Satuan Ruang Parkir (SRP) yang dikelola Pemprov DKI Jakarta,/dataset/pelataran-saruan-ruang-parkir-yang-dikelola-pemprov-dki-jakarta-2017
Data Hasil Operasi Penertiban Sudin Perhubungan Jakarta Pusat Tahun 2017,/dataset/laporan-penertiban-suku-dinas-kota-administrasi-jakarta-pusat-2017
Data Jumlah Angkutan Kota Antar Provinsi,/dataset/data-jumlah-angkutan-kota-antar-provinsi
Data Pembangunan Halte Bus Sekolah,/dataset/data-halte-bus-sekolah
Data Rekapitulasi Angkutan Umum dan Penumpang Berdasarkan Terminal di DKI Jak...,/dataset/data-rekapitulasi-produktifitas-terminal-akap-tahun-2016-2017
Data Jumlah Angkutan yang Beroperasi dari Terminal Kalideres,/dataset/jml-angkutan-term-kalideres-2017
Data Pelayanan Pertanahan Tertentu DKI Jakarta,/dataset/pelayananpertanahantertentudkijakarta
Data Nilai Pengeluaran Bahan Bangunan Menurut Jenis Pekerjaan DKI Jakarta,/dataset/nilaipengeluaranbahanbangunanmenurutjenispekerjaandkijakarta
Data Lokasi Transjakarta DKI Jakarta,/dataset/lokasitransjakartadkijakarta
Data Jumlah Kendaraan Dan Trayek Angkutan Umum DKI Jakarta,/dataset/jumlah-kendaraan-dan-trayek-angkutan-umum-dki-jakarta
"Data Jumlah IMB, Bangunan Dan Luas Bangunan DKI Jakarta",/dataset/jumlahimbbangunandanluasbangunandkijakarta
Data Jumlah Hari Orang Pekerja Lepas Menurut Bidang DKI Jakarta,/dataset/jumlahhariorangpekerjalepasmenurutbidangdkijakarta
Data Jumlah Angkutan Bus Sedang DKI Jakarta,/dataset/jumlah-angkutan-bus-sedang-dki-jakarta
Data Jumlah Angkutan Bus Kecil DKI Jakarta,/dataset/jumlah-angkutan-bus-kecil-dki-jakarta
Data Rekap Lalu Lintas Di DKI Jakarta,/dataset/data-rekap-lalu-lintas-di-dki-jakarta
Data Panjang Dan Luas Trotoar Di DKI Jakarta,/dataset/data-panjang-dan-luas-trotoar-di-dki-jakarta
Data Lampu Lalu Lintas Scats Di DKI Jakarta,/dataset/data-lampu-lalu-lintas-scats-di-dki-jakarta
Data Jumlah Hidran Per Lokasi Dan Kondisi Di DKI Jakarta,/dataset/datajumlahhidranperlokasidankondisididkijakarta
Data Pos Pemadam Kebakaran DKI Jakarta,/dataset/pospemadamkebakarandkijakarta
Data Mobil Damkar DKI Jakarta,/dataset/mobildamkardkijakarta
Data Daftar Lokasi RPTRA di Provinsi DKI Jakarta,/dataset/daftar-lokasi-rptra-di-provinsi-dki-jakarta
Data Daftar Lokasi Pembangunan RPTRA di Provinsi DKI Jakarta,/dataset/daftar-lokasi-pembangunan-rptra-di-provinsi-dki-jakarta
Data Jumlah Produksi Sampah Dan Terangkut Perhari Menurut Kota Adm DKI Jakarta,/dataset/jumlahproduksisampahdanterangkutperharimenurutkotaadmdkijakarta
Data Jumlah Pelayanan Penyedotan Air Kotor Tinja Menurut Kota Adm DKI Jakarta,/dataset/jumlahpelayananpenyedotanairkotortinjamenurutkotaadmdkijakarta
Data Jumlah Pelanggan Hydran Dan Kubikasi Air Terjual DKI Jakarta,/dataset/jumlahpelangganhydrandankubikasiairterjualdkijakarta
Data Volume Dan Nilai Impor Melalui DKI Jakarta Menurut Pelabuhan Bongkar,/dataset/volumedannilaiimpormelaluidkijakartamenurutpelabuhanbongkar
Data Jumlah Air Minum Yang Disalurkan Menurut Pelanggan DKI Jakarta,/dataset/jumlahairminumyangdisalurkanmenurutpelanggandkijakarta
Data Volume Dan Nilai Ekspor Produk Utama DKI Jakarta Menurut Jenis Komoditi,/dataset/volumedannilaieksporprodukutamadkijakartamenurutjeniskomoditi
Data Volume Dan Nilai Ekspor Melalui DKI Jakarta Menurut Negara Tujuan,/dataset/volumedannilaiekspormelaluidkijakartamenurutnegaratujuan
Data TDP Yang Diterbitkan Dan Biaya Adm Menurut Bentuk Perusahaan DKI Jakarta,/dataset/tdpyangditerbitkandanbiayaadmmenurutbentukperusahaandkijakarta
Data Ringkasan Pendapatan Bruto Dan Biaya Perusahaan Konstruksi DKI Jakarta,/dataset/ringkasanpendapatanbrutodanbiayaperusahaankonstruksidkijakarta
Data Realisasi Operasi Pasar Raskin Menurut Kab Kota Adm Kecamatan DKI Jakarta,/dataset/realisasioperasipasarraskinmenurutkab-kotaadmkecamatandkijakarta
Data Banyaknya SIB Dan SIPA Menurut Bulan DKI Jakarta,/dataset/banyaknya-sib-dan-sipa-menurut-bulan-dki-jaakarta
Data Perkembangan Harga Rata-rata Beras Grosir Di PIC DKI Jakarta,/dataset/perkembanganhargarata-rataberasgrosirdipicdkijakartamenurutjenis
Data Banyaknya Pemohon SIB Dan SIPA Menurut Bulan DKI Jakarta,/dataset/banyaknyapemohonsibdansipamenurutbulanjakarta
Data Penyaluran Beras Menurut Peruntukanya DKI Jakarta,/dataset/penyaluranberasmenurutperuntukannyadkijakarta
Data Pemasukan Dan Pengeluaran Beras Di PIC DKI Jakarta Menurut Sumber,/dataset/pemasukandanpengeluaranberasdipicdkijakartamenurutsumber
Data Realisasi Pembebasan Hutan Jakarta,/dataset/realisasipembebasanhutanjakarta
Data Luas Panen Dan Produksi Sayur-sayuran Menurut Kota Adm DKI Jakarta,/dataset/luaspanendanproduksisayur-sayuranmenurutkotaadmdkijakarta
Data Luas Panen Dan Produksi Sayur-sayuran DKI Jakarta,/dataset/luaspanendanproduksisayur-sayurandkijakarta
Data Luas Hutan Kota Jakarta Per Lokasi Beserta Keterangan Lainya,/dataset/luashutankotajakartaperlokasibesertaketeranganlainnya
Data Jumlah Pohon Dan Produksi Buah Yang Menghasilkan Menurut Kota Adm DKI Ja...,/dataset/jumlahpohondanproduksibuahyangmenghasilkanmenurutkotaadmdkijakarta
Data Kawasan Hutan Jakarta Serta Peruntukanya,/dataset/kawasanhutanjakartasertaperuntukannya
Data Jumlah Pohon Dan Produksi Buah-buahan Yang Menghasilkan DKI Jakarta,/dataset/jumlahpohondanproduksibuahbuahanyangmenghasilkandkijakarta
Data Jumlah Pasar Yang Dikelola PD.Pasar Jaya Menurut Kota Dan Sifat Kegiatan,/dataset/jumlahpasaryangdikelolapd-pasarjayamenurutkotadansifatkegiatan
Data Daftar Kendaraan Sanitasi Di DKI Jakarta,/dataset/data-daftar-kendaraan-sanitasii-di-dki-jakarta
Data Jumlah Pasar Yang Dikelola PD Pasar Jaya Menurut Kota Adm Dan Potensi,/dataset/jumlahpasaryangdikelolapd-pasarjayamenurutkotaadmdanpotensi
Data Jumlah Pasar Menurut Kota Dan Waktu Kegiatan DKI Jakarta,/dataset/jumlahpasarmenurutkotadanwaktukegiatandkijakarta
Data Daftar Komponen Analisa Laboratorium Luar,/dataset/daftar-komponen-analisa-laboratorium-luar
Data Jumlah Pasar Dikelola PD.Pasar Jaya Menurut Kota Dan Ruang Lingkup,/dataset/jumlahpasardikelolapd-pasarjayamenurutkotadanruanglingkup
Data Distribusi Beras DKI Jakarta Menurut Daerah Tujuan,/dataset/distribusiberasdkijakartamenurutdaerahtujuan
Data Banyaknya Beras Yang Masuk PIC DKI Jakarta Menurut Jenis,/dataset/banyaknyaberasyangmasukpicdkijakartamenurutjenis
Data Laporan Sementara Kasus Kematian Ikan di Perairan Dermaga Marina Batavia...,/dataset/data-laporan-sementara-kasus-kematian-ikan-di-perairan-dermaga-marina-batavia-dki-jakarta
Data Persentase Komposisi Sampah di Provinsi DKI Jakarta,/dataset/persentasekomposisisampahdkijakarta
Data Timbulan dan Berat Jenis Sampah di Setiap Sumber Sampah,/dataset/data-timbulan-dan-berat-jenis-sampah-di-sumber
Data Karakteristik Sampah di Provinsi DKI Jakarta,/dataset/data-karakteristik-sampah-dki-jakarta
Data Banyaknya Beras Yang Masuk Di PIC DKI Jakarta Menurut Daerah Asal,/dataset/banyaknyaberasyangmasukdipicdkijakartamenurutdaerahasal
Data Titik Koordinat Data Loksem Di Jakarta Timur,/dataset/titik-koordinat-data-loksem-di-jakarta-timur
Data Produk Domestik Regional Bruto (PDRB) Jakarta Berdasarkan Pengeluaran,/dataset/produkdomestikregionalbruto-pdrb-jakartaberdasarkanpengeluaran
Data Jumlah Permasalahan Masyarakat Kepada DPRD DKI Jakarta,/dataset/jumlahpermasalahanmasyarakatkepadadprddkijakarta
Data Respon Opini Publik DKI Jakarta,/dataset/dataresponopinipublik
Data Respon Opini Publik Ke Pemda DKI Jakarta,/dataset/responopinipublikkepemdadkijakarta
"Data Jumlah Teguran, Aspirasi, Dan Respon Di E-Gov DKI Jakarta",/dataset/jumlahteguranaspirasidanrespondie-govdkijakarta
Data Jumlah Petisi Berdasarkan Sentimen Di E-Gov DKI Jakarta,/dataset/jumlahpetisiberdasarkansentimendie-govdkijakarta
Data Jumlah Laporan Per Tema Di E-Gov DKI Jakarta,/dataset/jumlahlaporanpertemadiegovdkijakarta
Data Volume Ekspor Perikanan Melalui LPMHP Menurut Jenis Dan Bulan DKI Jakarta,/dataset/volumeeksporperikananmelaluilpmhpmenurutjenisdanbulandkijakarta
Data Jumlah Laporan Per Kotamadya Di E-Gov DKI Jakarta,/dataset/jumlahlaporanperkotamadyadiegovdkijakarta
Data Volume Ekspor Perikanan Melalui LPMHP Menurut Bulan Dan Negara Tujuan DK...,/dataset/volumeeksporperikananmelaluilpmhpmenurutbulandannegaratujuandkijakarta
Data Volume Ekspor Perikanan Melalui LPMHP Menurut Bulan Dan Jenis DKI Jakarta,/dataset/volumeeksporperikananmelaluilpmhpmenurutbulandanjenisdkijakarta
Data Volume Ekspor Hasil Perikanan Melalui LPMHP Menurut Bulan Dan Produk DKI...,/dataset/volumeeksporhasilperikananmelaluilpmhpmenurutbulandanprodukdkijakarta
Data Produksi Perikanan Tangkap Dan Budidaya Menurut KabKota Adm DKI Jakarta,/dataset/produksiperikanantangkapdanbudidayamenurutkabkotaadmdkijakarta
Data Nilai Produksi Perikanan Tangkap Dan Budidaya Menurut KabKota Adm DKI Ja...,/dataset/nilaiproduksiperikanantangkapdanbudidayamenurutkabkotaadmdkijakarta
Data Nilai Produksi Ikan Yang Masuk Pelelangan Menurut Jenis DKI Jakarta,/dataset/nilaiproduksiikanyangmasukpelelanganmenurutjenisdkijakarta
Data Hutan Di Provinsi DKI Jakarta,/dataset/data-hutan-di-provinsi-dki-jakarta
Data Panti Sosial Loka Bina Karya Dan Jenis Binaan DKI Jakarta,/dataset/pantisosiallokabinakaryadanjenisbinaandkijakarta
Data Pahlawan Nasional Beralamat Di Jabodetabek,/dataset/data-pahlawan-nasional-beralamat-di-jabodetabek
"Data Lokasi Rumah Susun Sederhana Menurut Luas Area, Blok Dan Unit DKI Jakarta",/dataset/rumahsusunsederhanamenurutluasareablokdanunitdkijakarta
Data Wiswan Per Kebangsaan DKI Jakarta,/dataset/data-wiswan-per-kebangsaan-dki-jakarta
Data Usaha Pariwisata Bidang Usaha Penyediaan Akomodasi Di DKI Jakarta,/dataset/data-usaha-pariwisata-bidang-usaha-penyediaan-akomodasi-di-dki-jakarta
Data Usaha Pariwisata Bidang Penyediaan Makanan Dan Minuman Di DKI Jakarta,/dataset/data-usaha-pariwisata-bidang-penyediaan-makanan-dan-minuman-di-dki-jakarta
Data Pengunjung TIC UPT Pusat Pengembangan Dan Pelayanan Informasi Pariwisata,/dataset/data-pengunjung-tic-monas-upt-pusat-pengembangan-dan-pelayanan-informasi-pariwisata-dki-jakarta
Data Kunjungan Wisman Ke Jakarta Melalui Pintu Soekarno Hatta Berdasarkan Keb...,/dataset/data-kunjungan-wisman-ke-jakarta-melalui-pintu-soekarno-hatta-berdasarkan-kebangsaan
Data Jumlah Kunjungan Wisman Ke Indonesia Berdasarkan Pintu Masuk Di DKI Jakarta,/dataset/data-jumlah-kunjungan-wisman-ke-indonesia-berdasarkan-pintu-masuk-di-dki-jakarta
Data Jumlah Kunjungan Wisman Indonesia Jakarta Dan Share Wisman Jakarta Terha...,/dataset/data-jumlah-kunjungan-wisman-indonesia-jakarta-dan-share-wisman-jakarta-terhadap-indonesia
Data Jumlah Pelayanan Akta Perceraian DKI Jakarta,/dataset/jumlah-pelayanan-akta-perceraian-dki-jakarta
Data Jumlah Pelayanan Akta Kelahiran DKI Jakarta Tahun 2014,/dataset/jumlah-pelayanan-akta-kelahiran-dki-jakarta-tahun-2014
Data Jumlah Pelayanan Akta Kelahiran DKI Jakarta,/dataset/jumlah-pelayanan-akta-kelahiran-dki-jakarta-tahun-2013
Data Jumlah Pelayanan Akta Kelahiran DKI Jakarta,/dataset/jumlah-pelayanan-akta-kelahiran-dki-jakarta
Data Jumlah Arus Mudik Balik 2015,/dataset/jumlah-arus-mudik-balik-2015
Data Persentase Penduduk Miskin Menurut KabKota DKI Jakarta,/dataset/persentasependudukmiskinmenurutkabkotadkijakarta
Data Jumlah Perkara Yang Diterima Pengadilan Tinggi Agama DKI Jakarta,/dataset/jumlahperkarayangditerimapengadilantinggiagamadkijakarta
Data Jumlah Perkara Yang Diputus Pengadilan Tinggi Agama DKI Jakarta,/dataset/jumlahperkarayangdiputuspengadilantinggiagamadkijakarta
